head	rel	tail
Q1537	P47	Q1527
Q7201446	P407	Q1321
Q668	P47	Q837
Q224	P530	Q851
Q2966	P17	Q183
Q79	P530	Q229
Q399	P530	Q155
Q641	P17	Q38
Q35	P530	Q115
Q403	P530	Q664
Q229	P530	Q30
Q64	P17	Q16957
Q423	P530	Q945
Q8652	P190	Q174
Q222	P530	Q148
Q1581	P47	Q1603
Q1715	P17	Q183
Q189	P530	Q183
Q794	P530	Q863
Q15868042	P460	Q941049
Q739	P530	Q902
Q843	P530	Q30
Q334	P530	Q399
Q8684	P190	Q1489
Q145	P530	Q227
Q16	P530	Q36
Q2256	P190	Q1794
Q79	P36	Q85
Q43287	P36	Q64
Q843	P530	Q258
Q843	P530	Q881
Q1770	P190	Q641
Q43	P30	Q46
Q40	P530	Q43
Q218	P47	Q212
Q20	P530	Q801
Q1415	P47	Q1166
Q1158906	P460	Q11122389
Q902	P530	Q35
Q43	P530	Q96
Q159	P530	Q229
Q174	P190	Q1335
Q12703	P17	Q142
Q717	P530	Q16
Q809	P17	Q211
Q1353	P190	Q8684
Q20	P530	Q865
Q1498	P30	Q48
Q1008	P530	Q668
Q43	P530	Q16
Q403	P530	Q884
Q1461	P190	Q19660
Q1861	P190	Q1461
Q437	P190	Q1741
Q77	P530	Q79
Q836	P47	Q869
Q668	P530	Q36
Q851	P47	Q810
Q1445	P47	Q1186
Q8663	P710	Q32
Q668	P361	Q48
Q225	P17	Q225
Q794	P530	Q403
Q212	P530	Q403
Q252	P530	Q902
Q33	P530	Q211
Q340	P131	Q176
Q865	P530	Q232
Q214	P530	Q30
Q585	P190	Q1757
Q851	P530	Q16
Q668	P530	Q924
Q1435	P190	Q1781
Q79	P530	Q115
Q227	P530	Q36
Q1794	P17	Q43287
Q419	P530	Q865
Q35	P530	Q212
Q172	P190	Q1297
Q865	P530	Q258
Q833	P530	Q805
Q8577	P156	Q8613
Q217	P30	Q46
Q1159009	P460	Q7521081
Q912	P530	Q902
Q41	P530	Q35
Q858	P530	Q142
Q1489	P190	Q1461
Q1770	P190	Q1899
Q148	P530	Q16
Q902	P530	Q1033
Q664	P530	Q212
Q1781	P190	Q2807
Q148	P530	Q35
Q148	P530	Q399
Q12717	P47	Q12652
Q1492	P190	Q85
Q668	P530	Q733
Q29	P530	Q664
Q148	P530	Q754
Q35	P530	Q424
Q31	P530	Q43
Q39	P530	Q145
Q16	P530	Q29
Q1439	P36	Q16559
Q265	P530	Q403
Q796	P530	Q822
Q2807	P190	Q1533
Q994	P30	Q46
Q55	P530	Q833
Q45	P530	Q865
Q37	P530	Q41
Q664	P530	Q35
Q712	P530	Q408
Q13501137	P460	Q18336315
Q62	P190	Q3130
Q1033	P530	Q159
Q889	P530	Q222
Q801	P530	Q155
Q65	P190	Q1489
Q20	P47	Q35
Q362	P276	Q159
Q800	P530	Q30
Q2887	P190	Q174
Q668	P530	Q794
Q881	P530	Q711
Q1492	P190	Q8678
Q184	P530	Q241
Q215	P530	Q30
Q34217	P17	Q145
Q12439	P190	Q19660
Q902	P530	Q865
Q490	P190	Q456
Q423	P530	Q928
Q8678	P190	Q1533
Q212	P530	Q796
Q408	P530	Q215
Q1948	P47	Q2023
Q159	P530	Q241
Q183	P530	Q837
Q16555	P190	Q8660
Q1019	P530	Q668
Q16	P530	Q38
Q41	P530	Q29
Q794	P530	Q736
Q8686	P190	Q176
Q39	P530	Q884
Q41	P530	Q262
Q863	P530	Q159
Q805	P530	Q148
Q3224	P36	Q3130
Q881	P530	Q334
Q851	P530	Q668
Q1159	P47	Q1445
Q236	P530	Q17
Q902	P530	Q884
Q265	P2936	Q7737
Q155	P530	Q30
Q928	P530	Q668
Q423	P530	Q1030
Q325872	P407	Q7026
Q1166	P47	Q1527
Q33	P530	Q184
Q145	P530	Q258
Q1008	P17	Q1008
Q724	P17	Q30
Q677037	P47	Q1159
Q649	P190	Q33935
Q60	P131	Q1384
Q956	P190	Q64
Q142	P530	Q712
Q43	P530	Q225
Q41819	P17	Q30
Q96	P530	Q230
Q1489	P190	Q406
Q145	P530	Q30
Q183	P530	Q115
Q822	P17	Q822
Q64	P190	Q406
Q851	P530	Q40
Q41	P530	Q717
Q211	P530	Q41
Q12717	P36	Q6602
Q902	P530	Q258
Q656	P190	Q641
Q159	P530	Q1041
Q212	P530	Q211
Q800	P530	Q183
Q31	P530	Q16
Q794	P530	Q878
Q270	P190	Q472
Q29	P530	Q41
Q191	P530	Q212
Q33935	P190	Q60
Q664	P530	Q34
Q1454	P47	Q1370
Q334	P530	Q30
Q65	P190	Q656
Q213	P530	Q30
Q649	P17	Q34266
Q1537	P47	Q1546
Q916	P530	Q183
Q2145	P1376	Q176
Q956	P1376	Q865
Q298	P530	Q43
Q211	P30	Q46
Q656	P190	Q1773
Q16	P530	Q1028
Q11218	P17	Q30
Q1891	P190	Q1435
Q1297	P190	Q8660
Q270	P190	Q16552
Q172	P190	Q216
Q11122389	P460	Q7521081
Q184	P530	Q865
Q148	P530	Q29
Q1553	P47	Q1214
Q16	P530	Q155
Q843	P47	Q794
Q928	P530	Q183
Q403	P530	Q96
Q1563	P190	Q174
Q183	P530	Q298
Q928	P530	Q159
Q7318	P47	Q36704
Q1773	P17	Q15180
Q252	P530	Q298
Q833	P530	Q183
Q35	P530	Q865
Q96	P530	Q155
Q55	P530	Q43
Q843	P530	Q41
Q96	P530	Q668
Q155	P530	Q408
Q16	P530	Q865
Q733	P530	Q38
Q833	P530	Q79
Q148	P530	Q219
Q176	P37	Q150
Q408	P530	Q45
Q1166	P47	Q1904
Q824	P47	Q1223
Q739	P530	Q408
Q1522	P47	Q1649
Q8686	P190	Q1055
Q126399	P355	Q21077
Q179248	P17	Q222
Q1799	P17	Q43287
Q8660	P190	Q1353
Q30	P530	Q41
Q739	P47	Q717
Q9212	P131	Q61
Q117	P17	Q117
Q16	P150	Q1989
Q865	P530	Q233
Q309331	P131	Q16567
Q214	P530	Q865
Q1891	P17	Q38
Q816	P17	Q30
Q668	P150	Q1191
Q408	P530	Q159
Q865	P530	Q45
Q298	P530	Q766
Q801	P530	Q30
Q801	P530	Q221
Q796	P530	Q403
Q40	P530	Q668
Q1605665	P407	Q1412
Q403	P530	Q41
Q3711	P190	Q1297
Q41	P47	Q221
Q424	P530	Q403
Q252	P530	Q40
Q218	P47	Q83286
Q298	P530	Q148
Q865	P530	Q801
Q668	P530	Q8646
Q884	P530	Q252
Q902	P530	Q837
Q1384	P17	Q30
Q30	P530	Q1033
Q148	P530	Q262
Q224	P530	Q41
Q1974	P17	Q16
Q822	P530	Q865
Q218	P530	Q142
Q641	P190	Q597
Q408	P2936	Q9176
Q31	P530	Q212
Q96	P530	Q928
Q30	P530	Q754
Q159	P47	Q211
Q1041	P530	Q668
Q183	P530	Q233
Q64	P17	Q7318
Q224	P47	Q403
Q1041	P530	Q96
Q172	P190	Q490
Q220	P190	Q43196
Q220	P17	Q38
Q334	P530	Q148
Q884	P530	Q408
Q1781	P190	Q1861
Q1731	P190	Q34370
Q1019	P530	Q159
Q159	P530	Q222
Q954	P530	Q408
Q211	P47	Q159
